03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | LMEx Framework Version: 4.0.0.12
03-Feb-2022 11:41:10  | FRM | ### | LMEx 32Bit
03-Feb-2022 11:41:10  | FRM | ### | LMEx Sensor Version: 1.1.11.3
03-Feb-2022 11:41:10  | FRM | ### | User: MIB1RT
03-Feb-2022 11:41:10  | FRM | ### | User level: EXTENDED
03-Feb-2022 11:41:10  | FRM | ### | Test bench         : CANONLY
03-Feb-2022 11:41:10  | FRM | ### | Host name          : RT-Z0KG0
03-Feb-2022 11:41:10  | FRM | ### | Unibox Id          : 100
03-Feb-2022 11:41:10  | FRM | ### | Mainboard Number   : -1
03-Feb-2022 11:41:10  | FRM | ### | Measurement profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
03-Feb-2022 11:41:10  | FRM | ### | Final file path    : g:\DfsDE\LOC\Rt\BST\40_bst_lab\06_products\bmi284-lab\I007980_8D-22-055\04-El._Testing_at_RT_Accel_Gyro(3)\01_meas\4927_FA
03-Feb-2022 11:41:10  | FRM | ### | Temporary file path: c:\TempMessdaten\\20220203114109\
03-Feb-2022 11:41:10  | FRM | ### | Movejob: deactivated
03-Feb-2022 11:41:10  | FRM | ### | TDMS ByteOrder: BigEndian
03-Feb-2022 11:41:10  | FRM | ### | TDMS language: german
03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | Info: temporary saving active
03-Feb-2022 11:41:10  | FRM | ### | -> Flag_SaveAndMoveLokalData: 1
03-Feb-2022 11:41:10  | FRM | ### | 
03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | Info: no tolerances set in profile or imported from SENSOR.EXE
03-Feb-2022 11:41:10  | FRM | ### | ----------------------------------------------------------------------------
03-Feb-2022 11:41:10  | FRM | ### | 
03-Feb-2022 11:41:10  | FRM | ### | Sensor Pos=1 Nr=1
03-Feb-2022 11:41:10  | FRM | ### | Sensor Pos=4 Nr=4927
03-Feb-2022 11:41:10  | FRM | ### | C:\LMEx\hl_treiber\CAN_lua.dll (Version 1.2.1.3) is loaded
03-Feb-2022 11:41:10  | FRM | ### | Test initializeded
03-Feb-2022 11:41:10  | FRM | ### | Profile: \\rt02fs07.de.bosch.com\laborpplib$\profile_bst\BMI284\00_Engineering\FailureAnalysis\bai284aa_FA_v0.78.lua
03-Feb-2022 11:41:12  | INF | ### | Paranoia power reset (TM)
03-Feb-2022 11:41:14  | SEN | 001 | module_id:4911
03-Feb-2022 11:41:14  | SEN | 001 | SNR:b0b680870703132f
03-Feb-2022 11:41:14  | SEN | 001 | USNR:0000H6K250004047019KY
03-Feb-2022 11:41:15  | INF | ### | CRC 57365 crc read:57365
03-Feb-2022 11:41:15  | INF | ### | SensorNr1
03-Feb-2022 11:41:15  | INF | ### | 
03-Feb-2022 11:41:15  | INF | ### | ||      Measurement         ||    Mean    ||      Std     ||  Comment     ||
03-Feb-2022 11:41:17  | INF | ### | | RATE_X_wodrivewoCM        |     -0.088dps|  0.04dps  | -2dps< DC <2dps, AC < 0.1dps |
03-Feb-2022 11:41:42  | INF | ### | | Aout(4k_en)               |     312.567mV|   1.71mV  | 50mV< DC <550mV, AC < 7.5mV |
03-Feb-2022 11:41:42  | INF | ### | | Pout(4k_en)               |       8.759mV|   0.16mV  | -300mV< DC <300mV, AC < 2mV |
03-Feb-2022 11:41:43  | INF | ### | | Aout(4k_en & pd_aa)       |     623.342mV|   3.28mV  | 100mV< DC <1100mV, AC < 7.5mV |
03-Feb-2022 11:41:44  | INF | ### | | Aout(4k_en & pd_ai)       |     614.196mV|   3.54mV  | 100mV< DC <1100mV, AC < 7.5mV |
03-Feb-2022 11:41:45  | INF | ### | | Aout normal mode          |     623.732mV|   2.19mV  | 100mV< DC <1100mV, AC < 7.5mV |
03-Feb-2022 11:41:45  | INF | ### | | Pout normal mode          |      13.886mV|   0.18mV  | -300mV< DC <300mV, AC < 2mV |
03-Feb-2022 11:41:45  | INF | ### | | asymm_pout_4um_diff       |      -5.127mV|   0.00mV  | -10mV< DC <-0.5mV |
03-Feb-2022 11:41:45  | INF | ### | | asymm_aout_4um_ratio      |         0.501|     0.00  | 0.49< DC <0.51 |
03-Feb-2022 11:41:45  | INF | ### | | asymm_aout_pdaaai_ratio   |         1.015|     0.00  | 0.975< DC <1.025 |
03-Feb-2022 11:41:46  | INF | ### | | Normal_Rate_x             |      0.175dps|  0.13dps  | -25dps< DC <25dps, AC < 0.2dps |
03-Feb-2022 11:41:46  | INF | ### | | Normal_Rate_y             |      0.051dps|  0.10dps  | -25dps< DC <25dps, AC < 0.2dps |
03-Feb-2022 11:41:46  | INF | ### | | Normal_Rate_z             |     -0.001dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
03-Feb-2022 11:41:47  | INF | ### | | CM_OFFSET_normal in TADC  |       2.580mV|   0.09mV  | 50mV< DC <550mV, AC < 7.5mV |
03-Feb-2022 11:41:47  | INF | ### | | AoutTrim                  |     632.422mV|   0.00mV  | 100mV< DC <1100mV |
03-Feb-2022 11:41:48  | INF | ### | | Aout_s16                  |     624.380mV|   0.00mV  | 200mV< DC <1100mV |
03-Feb-2022 11:41:48  | INF | ### | | Aout_rel_dev_s16          |     -1.272pct|  0.00pct  | -3pct< DC <3pct |
03-Feb-2022 11:41:50  | INF | ### | | S31:CM_in_Sens            |       0.048Au|   0.06Au  | -5Au< DC <5Au, AC < 0.2Au |
03-Feb-2022 11:41:51  | INF | ### | | S31:CM_inSens_PD_AI       |       0.509Au|   0.03Au  | -5Au< DC <5Au, AC < 0.2Au |
03-Feb-2022 11:41:51  | INF | ### | | S31:CM_inSens_PD_AA       |      -0.382Au|   0.03Au  | -5Au< DC <5Au, AC < 0.2Au |
03-Feb-2022 11:41:52  | INF | ### | | S31:CM_inSens_PD_AIAA     |       0.079Au|   0.05Au  | -5Au< DC <5Au, AC < 0.2Au |
03-Feb-2022 11:41:54  | INF | ### | | CV_D_in_Sens              |  23522.360LSB|  2.38LSB  | abs(DC) > 20000LSB, AC < 5LSB |
03-Feb-2022 11:41:56  | INF | ### | | GYRO_TAU                  |      76.532ms|   0.00ms  | 40ms< DC <100ms |
03-Feb-2022 11:41:57  | INF | ### | | VCO_freq_measured         |      0.000KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
03-Feb-2022 11:41:57  | INF | ### | | VCO_freq_FT               |     25.301KHz|  0.00KHz  | 22.5KHz< DC <27.500KHz |
03-Feb-2022 11:41:57  | INF | ### | | VCO_freq_dev              |   25301.200Hz|   0.00Hz  | -100Hz< DC <100Hz |
03-Feb-2022 11:41:58  | INF | ### | | Gyro_rate_raw_x           |      2.946dps|  0.07dps  | -100dps< DC <100dps, AC < 0.2dps |
03-Feb-2022 11:41:58  | INF | ### | | Gyro_rate_raw_y           |      9.274dps|  0.06dps  | -100dps< DC <100dps, AC < 0.2dps |
03-Feb-2022 11:41:58  | INF | ### | | Gyro_rate_raw_z           |     -0.555dps|  0.03dps  | -100dps< DC <100dps, AC < 0.2dps |
03-Feb-2022 11:41:58  | INF | ### | | Quad_q2r_res_x            |     15.669dps|  0.41dps  | -3000dps< DC <3000dps, AC < 10dps |
03-Feb-2022 11:41:58  | INF | ### | | Quad_q2r_res_y            |   -410.702dps|  0.63dps  | -3000dps< DC <3000dps, AC < 10dps |
03-Feb-2022 11:41:59  | INF | ### | | Quad_q2r_res_z            |    -36.442dps|  0.66dps  | -3000dps< DC <3000dps, AC < 10dps |
03-Feb-2022 11:42:05  | INF | ### | | Rdiff_cvs_x               |      0.404dps|  0.00dps  | -5dps< DC <5dps |
03-Feb-2022 11:42:05  | INF | ### | | Rdiff_cvs_y               |      1.211dps|  0.00dps  | -5dps< DC <5dps |
03-Feb-2022 11:42:05  | INF | ### | | Rdiff_cvs_z               |      0.155dps|  0.00dps  | -5dps< DC <5dps |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_cvs_x               |  -1602.153dps|  0.00dps  | -6000dps< DC <-200dps |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_cvs_y               |  -2133.328dps|  0.00dps  | -6000dps< DC <-200dps |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_cvs_z               |   1335.784dps|  0.00dps  | 200dps< DC <6000dps |
03-Feb-2022 11:42:05  | INF | ### | | Phase_cvs_x               |    -0.252mrad| 0.00mrad  | -10mrad< DC <10mrad |
03-Feb-2022 11:42:05  | INF | ### | | Phase_cvs_y               |    -0.568mrad| 0.00mrad  | -10mrad< DC <10mrad |
03-Feb-2022 11:42:05  | INF | ### | | Phase_cvs_z               |     0.116mrad| 0.00mrad  | -10mrad< DC <10mrad |
03-Feb-2022 11:42:05  | INF | ### | | Rdiff_x                   |      0.264dps|  0.00dps  | 0.01dps< DC <5dps |
03-Feb-2022 11:42:05  | INF | ### | | Rdiff_y                   |     -0.709dps|  0.00dps  | -5dps< DC <-0.01dps |
03-Feb-2022 11:42:05  | INF | ### | | Rdiff_z                   |      0.552dps|  0.00dps  | 0.01dps< DC <5dps |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_x                   |   -193.730dps|  0.00dps  | -248dps< DC <-120dps |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_y                   |    210.497dps|  0.00dps  | 140dps< DC <268dps |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_z                   |   -368.957dps|  0.00dps  | -464dps< DC <-272dps |
03-Feb-2022 11:42:05  | INF | ### | | Phase_TOSK_x              |    -1.362mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
03-Feb-2022 11:42:05  | INF | ### | | Phase_TOSK_y              |    -3.366mrad| 0.00mrad  | -7mrad< DC <-0.1mrad |
03-Feb-2022 11:42:05  | INF | ### | | Phase_TOSK_z              |    -1.495mrad| 0.00mrad  | -5mrad< DC <-0.1mrad |
03-Feb-2022 11:42:05  | INF | ### | | QDIFFtrim_X               |    194.750dps|  0.00dps  |   |
03-Feb-2022 11:42:05  | INF | ### | | QDIFFtrim_Y               |    208.400dps|  0.00dps  |   |
03-Feb-2022 11:42:05  | INF | ### | | QDIFFtrim_Z               |    368.000dps|  0.00dps  |   |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_dev_X               |     -1.020dps|  0.00dps  |   |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_dev_Y               |      2.097dps|  0.00dps  |   |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_dev_Z               |      0.957dps|  0.00dps  |   |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_rel_dev_X           |     -0.524pct|  0.00pct  | -3 pct < DC < 3 pct |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_rel_dev_Y           |      1.006pct|  0.00pct  | -3 pct < DC < 3 pct |
03-Feb-2022 11:42:05  | INF | ### | | Qdiff_rel_dev_Z           |      0.260pct|  0.00pct  | -3 pct < DC < 3 pct |
03-Feb-2022 11:42:06  | INF | ### | | Post_Rate_x               |      0.173dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
03-Feb-2022 11:42:06  | INF | ### | | Post_Rate_y               |      0.055dps|  0.07dps  | -25dps< DC <25dps, AC < 0.2dps |
03-Feb-2022 11:42:06  | INF | ### | | Post_Rate_z               |     -0.001dps|  0.05dps  | -25dps< DC <25dps, AC < 0.2dps |
03-Feb-2022 11:42:08  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 0|         1.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:08  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 0|        13.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:08  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 0|         0.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:08  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 0|        25.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:10  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -3|         2.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:10  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -3|        12.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:10  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -3|         0.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:10  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -3|        26.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:12  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 3|         3.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:12  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 3|        12.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:12  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 3|         0.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:12  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 3|        27.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:13  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -2|         4.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:13  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -2|        13.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:13  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -2|         0.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:13  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -2|        27.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:15  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 2|         5.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:15  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 2|        12.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:15  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 2|         0.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:15  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 2|        26.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:17  | INF | ### | | S23_AoutStUp_Loop, vco_diff = -1|         6.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:17  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = -1|        11.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:17  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = -1|         0.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:17  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = -1|        30.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:19  | INF | ### | | S23_AoutStUp_Loop, vco_diff = 1|         7.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:19  | INF | ### | | S23:g:OutlierCnt:Scr23, vco_diff = 1|        12.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:19  | INF | ### | | S23:g:TimeIndex:Outlier:first:Scr23, vco_diff = 1|         0.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:19  | INF | ### | | S23:g:TimeIndex:Outlier:last:Scr23, vco_diff = 1|        26.000|     0.00  | S23 -> combo |
03-Feb-2022 11:42:19  | INF | ### | sample trace out files have been created in ;c:\TempMessdaten\\20220203114109\\AoutStartUp_Loop7_Pos1_module_id_4911_20220203114217.csv
03-Feb-2022 11:42:20  | INF | ### | | GYRO_STARTUP time         |      30.975ms|   0.00ms  | 15 ms< DC <40 ms |
03-Feb-2022 11:42:21  | INF | ### | | ASIC_temp_start           |    19.755degC| 0.02degC  | 15 degC< DC <30 degC |
03-Feb-2022 11:42:21  | INF | ### | | ASIC_temp_end             |    19.959degC| 0.01degC  | 15 degC< DC <30 degC |
03-Feb-2022 11:42:21  | INF | ### | 
03-Feb-2022 11:42:22  | INF | ### | Paranoia power reset (TM)
03-Feb-2022 11:42:27  | INF | ### | | a_x_G32_stim_zp1g         |      -2.617mg|   1.37mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:27  | INF | ### | | a_y_G32_stim_zp1g         |       6.094mg|   2.11mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:27  | INF | ### | | a_z_G32_stim_zp1g         |     995.859mg|   2.41mg  | 900mg < DC < 1100 mg, AC < 2 mg |
03-Feb-2022 11:42:27  | INF | ### | | a_x_G16_stim_zp1g         |       2.656mg|   1.51mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:27  | INF | ### | | a_y_G16_stim_zp1g         |       5.449mg|   2.15mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:27  | INF | ### | | a_z_G16_stim_zp1g         |     991.152mg|   1.58mg  | 900mg < DC < 1100 mg, AC < 2 mg |
03-Feb-2022 11:42:28  | INF | ### | | a_x_stim_zp1g_pre_bite    |       4.844mg|   1.79mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:28  | INF | ### | | a_y_stim_zp1g_pre_bite    |       3.594mg|   2.67mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:28  | INF | ### | | a_z_stim_zp1g_pre_bite    |     990.898mg|   1.56mg  | 980mg < DC < 1020 mg, AC < 2 mg |
03-Feb-2022 11:42:29  | INF | ### | | a_x_stim_zp1g_bite_sign0  |    4978.203mg|   1.51mg  | 3000mg < DC < 7000 mg |
03-Feb-2022 11:42:29  | INF | ### | | a_y_stim_zp1g_bite_sign0  |   -4205.430mg|   1.43mg  | -6500mg < DC < -2000 mg |
03-Feb-2022 11:42:29  | INF | ### | | a_z_stim_zp1g_bite_sign0  |   -3673.242mg|   1.57mg  | -5000mg < DC < -2000 mg |
03-Feb-2022 11:42:30  | INF | ### | | a_x_stim_zp1g_bite_sign1  |   -4748.828mg|   1.71mg  | -7000mg < DC < -3000 mg |
03-Feb-2022 11:42:30  | INF | ### | | a_y_stim_zp1g_bite_sign1  |    4328.945mg|   2.12mg  | 2000mg < DC < 6500 mg |
03-Feb-2022 11:42:30  | INF | ### | | a_z_stim_zp1g_bite_sign1  |    5827.695mg|   1.38mg  | 4000mg < DC < 7000 mg |
03-Feb-2022 11:42:31  | INF | ### | | a_x_stim_zp1g_post_bite   |       5.039mg|   1.59mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:31  | INF | ### | | a_y_stim_zp1g_post_bite   |       4.063mg|   2.45mg  | -20mg < DC < 20 mg, AC < 2 mg |
03-Feb-2022 11:42:31  | INF | ### | | a_z_stim_zp1g_post_bite   |     991.367mg|   1.43mg  | 980mg < DC < 1020 mg, AC < 2 mg |
03-Feb-2022 11:42:31  | INF | ### | | a_x_stim_zp1g_bite_sum    |     219.688mg|   0.00mg  | 3750mg < DC < 3750mg |
03-Feb-2022 11:42:31  | INF | ### | | a_y_stim_zp1g_bite_sum    |     116.328mg|   0.00mg  | 3750mg < DC < 3750mg |
03-Feb-2022 11:42:31  | INF | ### | | a_z_stim_zp1g_bite_sum    |     172.656mg|   0.00mg  | 3750mg < DC < 3750mg |
03-Feb-2022 11:42:31  | INF | ### | | a_x_stim_zp1g_bite_diff   |    9727.031mg|   0.00mg  | 6500mg < DC < 13000mg |
03-Feb-2022 11:42:31  | INF | ### | | a_y_stim_zp1g_bite_diff   |   -8534.375mg|   0.00mg  | -12000mg < DC < -5500mg |
03-Feb-2022 11:42:31  | INF | ### | | a_z_stim_zp1g_bite_diff   |   -9500.938mg|   0.00mg  | -11500mg < DC < -7000mg |
03-Feb-2022 11:42:31  | INF | ### | | a_x_stim_zp1g_prepost_bite|       0.195mg|   0.00mg  | -10 mg < DC < 10mg |
03-Feb-2022 11:42:31  | INF | ### | | a_y_stim_zp1g_prepost_bite|       0.469mg|   0.00mg  | -10 mg < DC < 10mg |
03-Feb-2022 11:42:31  | INF | ### | | a_z_stim_zp1g_prepost_bite|       0.469mg|   0.00mg  | -10 mg < DC < 10mg |
03-Feb-2022 11:42:34  | INF | ### | | a_x_S28_SC_Sensor_Mode    |  26256.484LSB|  0.48LSB  | X < DC < X, AC < X |
03-Feb-2022 11:42:34  | INF | ### | | a_y_S28_SC_Sensor_Mode    | -27207.969LSB|  0.66LSB  | X < DC < X, AC < X |
03-Feb-2022 11:42:34  | INF | ### | | a_z_S28_SC_Sensor_Mode    | -25037.617LSB|  0.50LSB  | X < DC < X, AC < X |
03-Feb-2022 11:42:34  | INF | ### | | a_x_S28_SC_CBIST          |  24097.852LSB|  0.89LSB  | X < DC < X, AC < X |
03-Feb-2022 11:42:34  | INF | ### | | a_y_S28_SC_CBIST          | -24615.547LSB|  0.83LSB  | X < DC < X, AC < X |
03-Feb-2022 11:42:34  | INF | ### | | a_z_S28_SC_CBIST          | -23591.172LSB|  1.09LSB  | X < DC < X, AC < X |
03-Feb-2022 11:42:35  | INF | ### | | NSF_S28_x                 |         0.918|     0.00  | NSF_S28_x |
